b_mm,d_mm,rh0_s,fc_MPa,fy_MPa,M_kNm,es,c_d,b_d
1960.2914978865028,1450.0,0.4928420801371154,66.0,555.0,-1620961.056254806,-0.002600058282252867,7.501092951490444,1.3519251709562088
1629.1188741527817,915.0,0.883468948267843,42.0,508.0,-3235610.310722126,-0.0028210236148648203,16.76198788870455,1.7804577859593242
1706.811524759396,967.0,0.8321253683769324,26.0,356.0,-2695992.4498740043,-0.0028097635671094617,15.769849941026777,1.7650584537325709
216.57919928809574,414.0,0.6955733346775411,60.0,337.0,-11295.488210951626,-0.0025757401227814863,7.071137670779226,0.5231381625316323
2100.6934485802526,1274.0,1.1643831488253398,50.0,341.0,-4970082.131812559,-0.0027775135365368827,13.483966409926435,1.6488959564994135
292.0700000636294,431.0,0.4227566595224619,57.0,567.0,-19165.874526179585,-0.002605856039464398,7.611432117146492,0.6776566126766342
770.2430944868337,828.0,0.7678912919165082,21.0,410.0,-1299926.6088901015,-0.0028554244671718486,20.75039905656737,0.930245283196659
694.2666921118755,591.0,0.9560916951289647,68.0,544.0,-441342.0762312227,-0.00278329745875258,13.843861648926186,1.1747321355530889
2011.832742041052,1075.0,0.41699145000919247,58.0,464.0,-432882.6218168538,-0.002503137294552604,6.0378852490018815,1.8714723181777226
443.6943402016287,336.0,0.3874254156393887,49.0,429.0,-8286.02429324629,-0.0024737538874556207,5.700754701056347,1.3205188696477044
1637.082305643511,1379.0,0.48160953896624015,61.0,576.0,-1446623.14762975,-0.002635526624859955,8.231053911269322,1.1871517807422125
1261.1917299663282,664.0,0.41501853947906897,32.0,331.0,-116504.0181198812,-0.002512062190767414,6.148324526681604,1.8993851354914582
660.3429075180621,574.0,0.29572588488017937,64.0,371.0,-200.59400036874084,-0.0020331251548936346,3.1027800704340085,1.1504231838293766
1704.4935939818165,1011.0,1.0844468664377203,53.0,392.0,-2753697.0384128215,-0.002786537533752742,14.053992970010176,1.6859481641758818
441.39402391202736,1286.0,0.539255801902435,69.0,544.0,-321405.1631429763,-0.002610139799593595,7.695066069510777,0.34323018966720636
1234.8715747991862,686.0,0.3607006876598211,60.0,393.0,-32107.402811382548,-0.0022984392772958614,4.276180098048558,1.8001043364419624
392.936938441261,976.0,0.40419471434898385,23.0,420.0,-212341.17962437595,-0.002706338493904833,10.215843540037506,0.4025993221734232
335.55690015762906,540.0,0.43285019667314584,54.0,521.0,-32141.513924735995,-0.002594385463772536,7.396184633574451,0.6214016669585724
2701.539969214455,1500.0,0.5260059845765414,53.0,321.0,-897023.7450274783,-0.00246257217225553,5.582144885557364,1.80102664614297
1694.810944115252,907.0,0.258442179904236,41.0,467.0,-123108.94783486266,-0.002344124224653424,4.57403690266613,1.8685897950554045
879.8902714444291,1456.0,1.1193035803994027,62.0,585.0,-6366448.278184918,-0.002843057174351231,19.115241410995495,0.6043202413766684
618.2344000831695,1192.0,1.319317444898292,56.0,469.0,-2989215.583208811,-0.002849990274496483,19.99870335026823,0.5186530202040013
1114.8868851027783,1063.0,0.7123925421052865,54.0,542.0,-1559510.4744286065,-0.0027630971953319546,12.663421204336013,1.0488117451578347
2517.802232585976,1491.0,0.9797160533153118,37.0,529.0,-21001309.228045583,-0.002856962254076364,20.973484870221707,1.6886668226599437
1719.1476299177314,1109.0,0.5088863806971374,26.0,541.0,-3043590.2809501705,-0.002795301641043475,14.65571104376638,1.5501782055164395
1405.7588646031772,772.0,0.28657142189144924,34.0,557.0,-235580.83798511847,-0.002561589010868186,6.842894166364091,1.8209311717657737
670.3069247889161,976.0,0.23572739461105585,22.0,305.0,-42343.92798588334,-0.0023367581966744003,4.523237203924004,0.6867898819558567
1388.8458677834815,725.0,0.8730584092942998,37.0,491.0,-1819760.7200511908,-0.0028270654524311257,17.347603715823148,1.9156494728048021
479.04540146001784,687.0,0.9079628855313322,28.0,376.0,-476411.38002447126,-0.0028222288850786787,16.87563247453193,0.6973004388064307
1461.489119047432,836.0,0.038999259362253014,27.0,351.0,9812.205707686413,0.0012752291186367056,0.7017167774523033,1.748192726133292
487.8574215679832,1249.0,0.3221614780932297,40.0,560.0,-226974.52540540896,-0.0025678900391896517,6.942677262921719,0.39059841598717626
1144.1035093106655,772.0,0.2124933846242405,36.0,468.0,-42377.569929355304,-0.0022681090835039736,4.098971489307025,1.4819993643920537
2918.320054130868,1492.0,0.649538732805027,22.0,368.0,-8371581.941615042,-0.0028005064243232405,15.038078242985215,1.9559785885595629
1420.3293841697844,892.0,0.10552978261112922,28.0,473.0,-2744.1582192775336,-0.0017841473288264078,2.4674042103343603,1.5922975158854085
953.3339773917247,1253.0,0.8609542573946442,56.0,500.0,-2269155.594843068,-0.002784378788529637,13.913287934625794,0.7608411631218872
731.9358948395433,468.0,0.9666841539144736,41.0,439.0,-346187.0894186994,-0.0028134682576504135,16.083053544729044,1.5639655872639813
772.7703727887537,481.0,0.8362682692299589,63.0,330.0,-77796.38619205791,-0.0026216144629364084,7.928421427735014,1.6065912116190304
943.6940464906892,491.0,0.1361202352407036,42.0,579.0,-1861.7756317560813,-0.0019808233162184373,2.9435524259334223,1.921983801406699
822.8998154823873,455.0,0.050875441636268115,21.0,458.0,1378.680218234073,-0.001046539065282975,1.5357358556210774,1.808571023038214
662.5492516941453,846.0,0.3543316048007904,31.0,496.0,-194588.01393932485,-0.002627316418746181,8.04972408472384,0.7831551438465074
847.7168428533868,835.0,0.1017484517080477,20.0,593.0,-27624.274431256923,-0.002281533374199665,4.175559298468671,1.0152297519202236
199.24662606589231,382.0,0.828768356370267,58.0,533.0,-44695.55348744712,-0.002782368797900924,13.784788077558192,0.5215880263505034
435.7335859330794,305.0,0.493509933546479,25.0,361.0,-23050.34178851574,-0.0026958442618618406,9.863368083614056,1.4286347079773094
689.3235151616024,476.0,0.4387751856576227,26.0,454.0,-109107.69050756306,-0.002717098960915271,10.604414920870948,1.448158645297484
336.5756932671046,347.0,0.8511250090449237,52.0,540.0,-78215.58415377224,-0.002804227366889428,15.323898710120561,0.9699587702222034
1473.2017356064678,1279.0,0.7051821112195487,44.0,542.0,-3785458.127278159,-0.002784025999584627,13.890560874134094,1.1518387299503265
205.97201720956895,329.0,0.2486032344481952,68.0,489.0,-139.8983266725706,-0.0020728568030998697,3.2357461177846005,0.6260547635549208
740.0010993646222,436.0,0.374892724676416,41.0,334.0,-14029.102746237078,-0.0023678088854657393,4.745400450954011,1.6972502279005095
235.7196028509179,724.0,0.3217302080229263,51.0,380.0,-6195.268522687535,-0.0022705792434865165,4.112852524706766,0.3255795619487816
1482.6393499797966,1077.0,0.9803732872180991,43.0,473.0,-4261405.071770811,-0.002824344671103343,17.078901157419374,1.376638207966385
169.230417223695,363.0,0.6847588753697503,25.0,302.0,-17826.96731998287,-0.0027379678973125637,11.448978843552366,0.4661994964840083
908.0778780644512,994.0,0.6264309889929568,49.0,350.0,-321051.0216526248,-0.0026010733753741395,7.520179939891439,0.9135592334652426
1477.4290556687743,1114.0,0.3789979988722023,36.0,355.0,-295635.9006693537,-0.002459031030370204,5.545604588102354,1.3262379314800488
742.4098236159278,1385.0,0.8501978196507781,31.0,555.0,-5344723.288329233,-0.002861190606129854,21.612370145542588,0.5360359737299119
856.0170116447625,639.0,0.11453737801087971,31.0,474.0,-572.7855405663224,-0.0017935585522872745,2.4866519678080152,1.3396197365332747
976.801156704213,573.0,0.5625425565320931,29.0,350.0,-189037.75017624695,-0.0026834307531020934,9.476599604659318,1.7047140605658166
1073.4641739618703,882.0,0.7311376695649587,42.0,316.0,-431373.1647629107,-0.002652332182356391,8.628926370962725,1.2170795623150457
1386.3418827012722,1394.0,1.2445623980318636,65.0,324.0,-2877893.5269489577,-0.002732819223307729,11.228352717363698,0.9945063720956041
480.56110772637476,566.0,1.223467239928994,58.0,498.0,-485826.04150483845,-0.0028422171330996144,19.013471227481322,0.849047893509496
623.416125908057,502.0,1.0377666759444881,45.0,309.0,-160795.67450231672,-0.00273928463294765,11.5068015894806,1.2418647926455317
922.7281587688531,946.0,0.343101770000555,25.0,487.0,-404486.6397711198,-0.0026756998159886774,9.250688553094548,0.9753997449987876
97.72204415450271,300.0,0.3226460197770702,31.0,377.0,-1399.4195627626466,-0.002461526710119327,5.571306982867816,0.3257401471816757
1109.5768668710566,1273.0,0.403579247994602,41.0,593.0,-1047245.2221863666,-0.0026692359152241845,9.06990854836411,0.8716236189089211
235.98567237032154,550.0,0.8749034330697903,27.0,568.0,-348599.53474562016,-0.0028822354941950303,25.474568754768214,0.42906485885513007
1670.8105179804616,1121.0,0.0181541461042124,20.0,508.0,14111.069426778071,0.0017005595955565604,0.6382218838020691,1.4904643336132575
746.2570471733193,1301.0,0.3019864459062922,31.0,423.0,-229749.51854584194,-0.002487251959288172,5.850826842429702,0.5736026496336044
690.1373474823537,1216.0,0.3300877231987026,35.0,544.0,-369777.3069415463,-0.0026023784261706953,7.544862244541774,0.5675471607585145
562.8066071601935,1050.0,0.0974093283547195,63.0,362.0,14676.097814711311,-3.868254074246161e-05,1.0130626119200878,0.5360062925335176
1407.4939597248208,1046.0,0.6567131069013483,23.0,596.0,-5430864.730065231,-0.002872630630713523,23.553543656579127,1.3455965198134041
1035.0949493934884,1207.0,0.35090035299233824,52.0,498.0,-257400.73664871906,-0.0024850963791697486,5.826333081835157,0.8575765943608022
953.9989630553192,923.0,0.041618122689717874,27.0,525.0,9304.740339291639,-0.0003215651892205947,1.120057127366494,1.033585008727323
540.5560033978115,1488.0,0.9498511051932468,34.0,585.0,-5728486.3017141875,-0.002874061618743526,23.821173260044375,0.3632768840039056
576.0215830602865,1090.0,0.1581960890394447,50.0,600.0,-7579.293886618258,-0.002069306050793507,3.223401207838292,0.528460167945217
544.2773773329507,331.0,0.6143723983577476,32.0,347.0,-37106.85041708201,-0.0026855882321304733,9.541627593420518,1.6443425297067995
927.6635073982645,817.0,0.21627799845248297,62.0,455.0,4043.0857937028995,-0.001955709112932426,2.8727627877938917,1.1354510494470802
1002.0526275941829,636.0,0.3858716650294578,60.0,335.0,-14006.504622157234,-0.0022306621642738966,3.899457248412319,1.5755544459028032
1020.1669745052816,879.0,0.2615282246192021,66.0,510.0,-19845.335076439,-0.002179820838411141,3.6577374072615676,1.1605995159331985
1027.5170415921373,1206.0,0.3321984936644874,36.0,548.0,-537202.8647824314,-0.002600184702346206,7.503464768868715,0.8520041804246578
665.1496414151238,1307.0,0.5789239294602964,21.0,394.0,-1396741.8492073514,-0.002800445889576731,15.033516441414191,0.5089132681064451
886.8112107049909,993.0,1.2395140979381385,57.0,551.0,-3612103.083400059,-0.002861667150436931,21.686822829686886,0.8930626492497391
428.4096896893607,670.0,1.0553638842985762,35.0,350.0,-369957.6769904231,-0.0028067017423705153,15.520057122037887,0.6394174472975532
1114.6482202017628,1203.0,1.2396919411056393,70.0,307.0,-1349546.3890929199,-0.0026951407171735414,9.840605712202487,0.9265571240247404
1101.8905106009495,1350.0,0.7203055882486503,65.0,563.0,-2174393.154973057,-0.0027343304899975296,11.292225441948908,0.8162151930377404
634.6619517768847,1483.0,0.3218251423656615,29.0,307.0,-138466.33155339374,-0.002369138819282597,4.755404345197555,0.42795816033505374
1061.7812112965116,864.0,1.063830503736589,46.0,515.0,-2608139.1718383473,-0.002845541546470737,19.42269867043328,1.2289134390005922
1163.6830221776947,701.0,0.7126508519120295,51.0,379.0,-326703.93968245084,-0.0026698300565945387,9.086229864103297,1.6600328419082664
930.8712001666172,1440.0,0.6345217105980479,46.0,433.0,-1332940.050934449,-0.002691995566785514,9.74011954532771,0.6464383334490397
468.09545195426404,961.0,0.5182909128049822,24.0,509.0,-623357.075745885,-0.0028028126860758537,15.213960473917874,0.487092041575717
2806.902797420891,1464.0,0.29620285022864556,38.0,391.0,-552386.2287317332,-0.0023485872590015134,4.605375073569477,1.9172833315716469
1043.834399496102,1461.0,0.14944600324253043,34.0,561.0,-84154.8464992898,-0.002165315518422909,3.5941724881857913,0.7144657080739917
766.3206104801085,854.0,0.5062748273473374,49.0,551.0,-366197.6252861743,-0.002686457535684683,9.568081971133012,0.8973309256207359
933.7481500645603,1088.0,0.2332694943372693,28.0,344.0,-60828.869510774515,-0.0022436884252444492,3.9666191820079404,0.8582244026328679
863.2583848480398,1272.0,0.6880535340420827,52.0,575.0,-1920514.38250749,-0.0027725693360945393,13.190833410428118,0.678662252239025
1390.4604773033955,847.0,0.575108015811345,52.0,301.0,-165466.86963458743,-0.002480215676406097,5.771624621645649,1.6416298433334067
511.8501361816303,688.0,0.2145801944788024,70.0,370.0,6402.0300998304765,-0.00153862989618989,2.0528680531908696,0.7439682211942301
636.3969832753994,1108.0,1.081273041159415,44.0,506.0,-2699181.489371755,-0.0028491253922433815,19.884061636398155,0.5743655083712991
967.984750518189,856.0,0.6789414841456545,32.0,575.0,-1710194.228363179,-0.002828304159793511,17.472758783160224,1.1308233066801274
2390.049897962608,1273.0,0.9830629335120119,43.0,546.0,-13185992.931531256,-0.002848246059958312,19.76884421699942,1.8774940282502814
541.6455921303851,1125.0,0.325170242580613,34.0,488.0,-189863.4476097373,-0.0025589996965713195,6.80271640784747,0.4814627485603423
816.9526729601685,964.0,0.19377415745763082,21.0,345.0,-44287.87185074458,-0.0023191311765215984,4.406135068240741,0.8474612790043241
219.477284377162,457.0,0.9951170795722111,66.0,467.0,-66927.33692121436,-0.002764600025323043,12.744266451672082,0.4802566397749715
409.7374859528459,322.0,0.3849862183374475,70.0,543.0,-6720.277903228936,-0.002444982643607564,5.40523636864212,1.272476664449832
510.65216217155125,657.0,0.16485920475751037,31.0,326.0,-234.70292809534726,-0.0017812881690570362,2.461615554908321,0.7772483442489364
1344.5962560580015,904.0,0.709264301264525,39.0,483.0,-1568597.4751189842,-0.0027760529865634895,13.396025934726325,1.487385239002214
591.6946687122024,409.0,0.3906408099039057,37.0,470.0,-34872.301802863156,-0.0025962327551884924,7.4300232090408995,1.4466862315701772
1795.586088383851,1297.0,0.4931062041304243,60.0,513.0,-1130877.987571579,-0.002606860251404316,7.630874290163128,1.384414871537279
942.3131497558381,774.0,0.827948863799784,69.0,370.0,-278702.32282104454,-0.002626666132576397,8.035702789846418,1.2174588498137444
436.607037960283,413.0,0.06898666985182755,43.0,424.0,1306.6842216920577,-0.0002152712280052758,1.0773041993066619,1.0571598982089176
487.32814819868497,550.0,0.9903576039680055,47.0,495.0,-371131.1829453695,-0.002825372449051939,17.17941976345001,0.8860511785430636
1144.9256734816233,1361.0,0.4094249045165467,56.0,540.0,-620031.7699766251,-0.0025801699237327606,7.145748171911285,0.841238555093037
1066.5412879924475,1116.0,0.6700883875823709,33.0,531.0,-2525114.6082107318,-0.002807423041606961,15.578187676415377,0.9556821576993256
574.8997977102247,320.0,0.36118952208954724,36.0,511.0,-21902.753470179556,-0.002605650239869067,7.607459933547139,1.7965618678444522
438.69544487067367,387.0,0.8153353491841895,22.0,316.0,-99688.4350738117,-0.002814920450971288,16.209246325398166,1.1335799609061334
2362.614114372066,1294.0,0.5594234821672739,43.0,488.0,-2953346.2419781275,-0.002701631187772676,10.054670183538923,1.8258223449552289
2506.4205363416977,1318.0,0.1673856214606383,40.0,509.0,-93825.75756514946,-0.002085002342200831,3.278696917340595,1.9016847771940044
2146.788711170142,1103.0,1.0565283130916336,36.0,491.0,-10129668.300210275,-0.0028596944041992837,21.381898440181036,1.9463179611696664
863.626465564109,1410.0,0.8228191018549889,32.0,464.0,-3945031.315382023,-0.0028244351306950135,17.08770104108059,0.6125010394071695
550.7090580291425,355.0,1.243315760428843,51.0,300.0,-85482.23585127124,-0.0027609158089055242,12.547881088526385,1.551293121208852
906.915359579443,1261.0,0.6181092188608113,47.0,506.0,-1314519.0092685414,-0.002726287730986148,10.960414784505604,0.7192032986355614
461.84981785991283,457.0,0.07829003389022016,28.0,591.0,124.75685892521149,-0.0016883342588158321,2.2871680686663423,1.0106122929100938
682.7130624609356,1325.0,0.7788836956611302,24.0,577.0,-5394776.854780918,-0.002884249754225184,25.917871533821927,0.5152551414799514
564.4611222884884,376.0,0.7906691920339586,20.0,533.0,-383214.8746573078,-0.002897135131391206,29.16447607986851,1.5012263890651285
802.4052058955765,1349.0,0.789573243709826,39.0,468.0,-2467746.9641206292,-0.0027923833251259256,14.44970642083342,0.5948148301672176
759.7705869341846,770.0,0.6336403474989823,60.0,481.0,-272947.3805722329,-0.0026737001398777108,9.193997199004842,0.9867150479664736
607.6003881600078,350.0,0.6257450677079844,31.0,565.0,-150222.0165354869,-0.0028147381720171768,16.19329806180121,1.7360011090285938
1552.6088932896573,1420.0,0.7072721219583663,21.0,548.0,-11960202.880980017,-0.002882561281848812,25.54523795242609,1.0933865445701811
2500.3202804469006,1349.0,1.1705532006095831,53.0,378.0,-7873639.706326635,-0.002794915465481084,14.628114240975545,1.8534620314654564
